mal_id,title,title_english,title_japanese,title_synonyms,mal_url,image_url,type,source,episodes,status,airing,aired_from,aired_to,aired_string,duration,content_rating,score,scored_by,rank,popularity,members,favorites,season,year,broadcast_day,broadcast_time,studios,producers,licensors,genres,themes,demographics,opening_themes,ending_themes,synopsis,background,approved,trailer_url
22,Tennis no Oujisama,The Prince of Tennis,テニスの王子様,TeniPuri|PoT,https://myanimelist.net/anime/22/Tennis_no_Oujisama,https://cdn.myanimelist.net/images/anime/6/21624.jpg,TV,Manga,178.0,Finished Airing,False,2001-10-10,2005-03-23,"Oct 10, 2001 to Mar 23, 2005",22 min per ep,PG-13 - Teens 13 or older,7.85,88574.0,1035.0,1420,197802,3078,fall,2001.0,Wednesdays,19:00,Trans Arts,Production I.G|TV Tokyo|Nihon Ad Systems,Funimation|VIZ Media,Sports,School,Shounen,,,"At the request of his father, tennis prodigy Ryouma Echizen has returned from America and is ready to take the Japanese tennis scene by storm. Aiming to become the best tennis player in the country, he enrolls in Seishun Academy—home to one of the best middle school tennis teams in Japan.   After Ryouma catches the captain's eye, he finds himself playing for a spot on the starting lineup in the intra-school ranking matches despite only being a freshman. Due to his age, the rest of the Seishun Boys' Tennis Team are initially reluctant to accept him, but his skill and determination convinces them to let him in.  Armed with their new ""super rookie,"" Seishun sets out to claim a spot in the National Tournament, hoping to take the coveted title for themselves. In order to do so, the team must qualify by playing through the Tokyo Prefectural and Kanto Regionals. Yet, the road ahead of them is shared by a plethora of strong schools, each playing tennis in unique ways for their own reasons. Ryouma and his teammates must learn to cooperate if they want to become the champions they aspire to be.  [Written by MAL Rewrite]","On April 24, 2007, Viz Media released the first DVD box set in the United States. An additional three box sets have been released since January 15, 2008. However, these four sets only contain 50 of the 178 episodes. On April 2, 2021, Funimation obtained licensing rights to the series and announced a new dub was in the works.",True,
24,School Rumble,School Rumble,スクールランブル,,https://myanimelist.net/anime/24/School_Rumble,https://cdn.myanimelist.net/images/anime/1465/142014.jpg,TV,Manga,26.0,Finished Airing,False,2004-10-05,2005-03-29,"Oct 5, 2004 to Mar 29, 2005",23 min per ep,PG-13 - Teens 13 or older,7.88,154795.0,965.0,807,345307,5409,fall,2004.0,Tuesdays,18:00,Studio Comet,TV Tokyo|Sotsu|Marvelous Entertainment|Starchild Records|Media Factory|DAX Production,Funimation,Comedy|Romance,Gag Humor|Love Polygon|School,Shounen,,,"Just the words ""I love you,"" and everything changes—such is the nature of the bittersweet trials of high school romance. Tenma Tsukamoto, a second year, is on a quest to confess her feelings to the boy she likes. Kenji Harima, a delinquent with a sizable reputation, is in a similar situation, as he cannot properly convey his feelings to the one he loves. Between school, friends, rivalries, and hobbies, these two will find that high school romance is no walk in the park, especially as misunderstandings further complicate their plight.  School Rumble is a high-octane romantic comedy full of relatable situations, as Tenma and Kenji both try to win the hearts of those they desire.  [Written by MAL Rewrite]","Based on the manga serialized in the Weekly Shonen Magazine, drawn by Jin Kobayashi.",True,
25,Sunabouzu,Desert Punk,砂ぼうず,Sunabozu,https://myanimelist.net/anime/25/Sunabouzu,https://cdn.myanimelist.net/images/anime/6/75536.jpg,TV,Manga,24.0,Finished Airing,False,2004-10-06,2005-03-30,"Oct 6, 2004 to Mar 30, 2005",24 min per ep,R - 17+ (violence & profanity),7.36,58006.0,2787.0,1762,152073,881,fall,2004.0,Tuesdays,01:30,Gonzo,GDH|Pony Canyon|CBC Television|Omnibus Promotion|RKB Mainichi Broadcasting Corporation|Hokkaido Broadcasting,Funimation,Action|Adventure|Comedy|Sci-Fi|Ecchi,,Seinen,,,"The Great Kanto Desert, a sweltering wasteland of nothing but ruins and sand, is all that remains of post-apocalyptic Japan. The once fair population has been left to cling to the inhospitable dunes for survival. At least, that is the case for normal people. For those who have spent a little too long in the Kanto sun, the desert offers a wondrous opportunity to make a name for themselves.  One such person is the masked handyman ""Sunabouzu,"" or Desert Punk, who has forged a legendary reputation for always finishing his jobs, no matter the nature or cost. Cunning and ruthless, he has become a force of crude destruction to the other desert people. However, the ""Vixen of the Desert,"" Junko Asagiri, discovers that Sunabouzu is not without his weaknesses—he is easily swayed by his insatiable lust for large-breasted desert babes.   Following their chaotic adventures through the Kanto Desert, Sunabouzu features a bizarre cast of personalities who entertain themselves with senseless violence and perversion in a world long destroyed by their forefathers. And just like them, they have not learned a damn thing.  [Written by MAL Rewrite]",,True,
26,Texhnolyze,Texhnolyze,TEXHNOLYZE,Technolyze,https://myanimelist.net/anime/26/Texhnolyze,https://cdn.myanimelist.net/images/anime/1027/131977.jpg,TV,Original,22.0,Finished Airing,False,2003-04-17,2003-09-25,"Apr 17, 2003 to Sep 25, 2003",23 min per ep,R+ - Mild Nudity,7.76,63915.0,1260.0,969,291157,5729,spring,2003.0,Thursdays,03:28,Madhouse,Group TAC|Rondo Robe|Fuji TV|Pioneer LDC|Rakuonsha|Geneon Entertainment USA,Funimation,Avant Garde|Drama|Mystery|Sci-Fi|Suspense,Adult Cast|Organized Crime|Psychological,,,,"In the dark underground city of Lux, people live in fear and despair under the rule of various criminal factions. Almost secluded from the surface, the gangs' only interaction with the outer world is their mining operation of ""raffia,"" which is the raison d'être of the city.  Available only in Lux, this rare substance is the basis of ""texhnolyze"" transplants that permit humans to replace parts of their body with cybernetic prostheses. The latter have the particularity not to trigger an immune response in their hosts and the ""Class"" has the privilege to conduct research on them. This elusive organization, also in charge of the raffia production, delegates its executive authority to a group called Organo led by Keigo Oonishi—a self-righteous man with texhnolyzed legs who is rumored to hear the ""voice of the city.""  The fragile balance of powers in Lux is disturbed when a mysterious visitor named Kazuho Yoshii begins committing a series of crimes that puts the gangs at each other's throats. In the midst of the chaos, new actors emerge: Ichise, an ex-boxer mutilated by Organo and recently texhnolyzed by Eriko ""Doc"" Kamata; and Ran, a young florist who can see the future. While Lux steadily plunges into insanity, both Ichise and Ran find themselves involved in the greatest crisis the city has ever faced.  [Written by MAL Rewrite]","Texhnolyze was released on DVD in six volumes by Geneon Entertainment Inc. from April 6, 2004 to February 22, 2005. Funimation Entertainment later republished the series in a complete DVD collection on August 28, 2012.",True,
27,Trinity Blood,Trinity Blood,トリニティ・ブラッド,,https://myanimelist.net/anime/27/Trinity_Blood,https://cdn.myanimelist.net/images/anime/10/24649.jpg,TV,Light novel,24.0,Finished Airing,False,2005-04-29,2005-10-28,"Apr 29, 2005 to Oct 28, 2005",24 min per ep,R - 17+ (violence & profanity),7.28,83989.0,3207.0,1399,200614,1429,spring,2005.0,Fridays,00:00,Gonzo,,Funimation,Action|Fantasy|Sci-Fi,Vampire,,,,"Following Armageddon, an apocalyptic war, mankind faces yet another menace: vampires. The continuous confrontations between the races have split the world into separate factions. The race of vampires, Methuselah, are affiliated with the New Human Empire; whereas the humans, deemed Terrans by the vampires, make up the Vatican Papal State. Furthermore, extremist groups like the Rosenkreuz Order strive to rekindle a war, despite the factions' attempts to avoid direct conflict.  To combat terrorist organizations, the Vatican has implemented the AX unit. Led by Cardinal Caterina Sforza, the AX agents investigate vampire-related disturbances with hopes that the Terrans and the Methuselah will one day achieve peaceful coexistence. Amongst the AX unit is priest Abel Nightroad—a seemingly disoriented but gentle-hearted fellow who is a fierce vampire slayer on the battlefield. Joining the unit as his partner is agent Sister Esther Blanchett, a brave and gentle young nun troubled with a tragic past.   As the two grow closer, they begin to uncover signs of malicious schemes and dark forces working in the shadows. But the path they walk is riddled with misfortune that might just force them to confront the memories that plague their hearts.  [Written by MAL Rewrite]","Trinity Blood premiered in Japan on the satellite network WOWOW on April 28, 2005 and ran until October 6, 2005. The satellite channel Animax also aired the series across its networks. The Funimation English dubbing of the series premiered on Canadian television on the Razer network on July 6, 2006; and in the United States as part of Cartoon Network's Adult Swim block on September 9, 2006. The series enjoyed strong television ratings when it originally aired in Japan. Its North American debut was also considered successful; it is credited for being one of four Funimation properties that helped the company achieve a 47.8% sales gain in 2006. Funimation gave Trinity Blood a 90-minute US theatrical release to promote the series. The film, titled Trinity Blood: Genesis, is a compilation of the first four episodes of the series and released on May 5, 2006 in conjunction with Anime Central in Chicago, IL.",True,
28,Yakitate!! Japan,Yakitate!! Japan,焼きたて!! ジャぱん,Freshly Baked!! Ja-pan!,https://myanimelist.net/anime/28/Yakitate_Japan,https://cdn.myanimelist.net/images/anime/3/76432.jpg,TV,Manga,69.0,Finished Airing,False,2004-10-12,2006-03-14,"Oct 12, 2004 to Mar 14, 2006",24 min per ep,PG-13 - Teens 13 or older,7.9,43285.0,925.0,2322,105265,953,fall,2004.0,Tuesdays,19:00,Sunrise,TV Tokyo|Aniplex|d-rights|Tohokushinsha Film Corporation|Atelier Musa,Nozomi Entertainment,Comedy|Gourmet,,Shounen,,,"While countries such as France, England, and Germany all have their own internationally celebrated bread, Japan simply does not have one that can match in reputation.  Thus after discovering the wonders of breadmaking at a young age, Kazuma Azuma embarks on a quest to create Japan's own unique national bread. And being blessed with unusually warm hands that allow dough to ferment faster, Azuma is able to bring his baking innovations to another level.  As he begins working at the prestigious Japanese bakery chain, Pantasia, Azuma encounters other talented bakers and experiences firsthand the competitive world of baking. Along with his newfound friends and rivals, Azuma strives to create new and unparalleled bread that will start a baking revolution.   [Written by MAL Rewrite]",,True,
30,Shinseiki Evangelion,Neon Genesis Evangelion,新世紀エヴァンゲリオン,NGE|Evangelion (1995),https://myanimelist.net/anime/30/Shinseiki_Evangelion,https://cdn.myanimelist.net/images/anime/1314/108941.jpg,TV,Original,26.0,Finished Airing,False,1995-10-04,1996-03-27,"Oct 4, 1995 to Mar 27, 1996",24 min per ep,PG-13 - Teens 13 or older,8.37,1217218.0,254.0,44,2033885,118204,fall,1995.0,Wednesdays,18:30,Gainax|Tatsunoko Production,TV Tokyo|Kadokawa Shoten|Nihon Ad Systems|Audio Tanaka,ADV Films|GKIDS,Avant Garde|Award Winning|Drama|Sci-Fi|Suspense,Mecha|Psychological,,,,"Fifteen years after a cataclysmic event known as the Second Impact, the world faces a new threat: monstrous celestial beings called Angels invade Tokyo-3 one by one. Mankind is unable to defend themselves against the Angels despite utilizing their most advanced munitions and military tactics. The only hope for human salvation rests in the hands of NERV, a mysterious organization led by the cold Gendou Ikari. NERV operates giant humanoid robots dubbed ""Evangelions"" to combat the Angels with state-of-the-art advanced weaponry and protective barriers known as Absolute Terror Fields.  Years after being abandoned by his father, Shinji Ikari, Gendou's 14-year-old son, returns to Tokyo-3. Shinji undergoes a perpetual internal battle against the deeply buried trauma caused by the loss of his mother and the emotional neglect he suffered at the hands of his father. Terrified to open himself up to another, Shinji's life is forever changed upon meeting 29-year-old Misato Katsuragi, a high-ranking NERV officer who shows him a free-spirited maternal kindness he has never experienced.  A devastating Angel attack forces Shinji into action as Gendou reveals his true motive for inviting his son back to Tokyo-3: Shinji is the only child capable of efficiently piloting Evangelion Unit-01, a new robot that synchronizes with his biometrics. Despite the brutal psychological trauma brought about by piloting an Evangelion, Shinji defends Tokyo-3 against the angelic threat, oblivious to his father's dark machinations.  [Written by MAL Rewrite]","Director Hideaki Anno's depression is what led to the dark themes of Shinseiki Evangelion. Budgetary problems and parental complaints about content led to the original ending being scrapped and replaced with an extremely limited-animation ending breaking from the main plot. A movie, Air/Magokoro wo, Kimi ni, was later made based in part on the original planned ending and in part on Anno's increasing frustration with the otaku fanbase. The series' mix of psychoanalysis, religious symbolism, and genre deconstruction proved extremely influential on mature anime in the late '90s onward. The Japan Media Arts Festival in 2006 ranked it as the most popular anime of all time.",True,
31,Shinseiki Evangelion Movie: Shi to Shinsei,Neon Genesis Evangelion: Death & Rebirth,新世紀エヴァンゲリオン劇場版 シト新生,Shinseiki Evangelion Gekijouban: Shi to Shinsei|Neon Genesis Evangelion: Death and Rebirth|Revival of Evangelion,https://myanimelist.net/anime/31/Shinseiki_Evangelion_Movie__Shi_to_Shinsei,https://cdn.myanimelist.net/images/anime/1993/113122.jpg,Movie,Original,1.0,Finished Airing,False,1997-03-15,,"Mar 15, 1997",1 hr 44 min,R - 17+ (violence & profanity),7.5,154939.0,2159.0,1003,280807,816,,,,,Gainax|Production I.G|Tatsunoko Production,TV Tokyo|Toei Animation|Kadokawa Shoten|Movic|Sega|TV Tokyo Music|Audio Tanaka,GKIDS|Manga Entertainment,Drama|Sci-Fi|Suspense,Mecha|Psychological,,,,"In the year 2015, more than a decade has passed since the catastrophic event known as Second Impact befell mankind. During this time of recovery, a select few learned of beings known as the Angels—colossal malevolent entities with the intention of triggering the Third Impact and wiping out the rest of humanity.  Called into the city of Tokyo-3 by his father Gendou Ikari, teenager Shinji is thrust headlong into humanity's struggle. Separated from Gendou since the death of his mother, Shinji presumes that his father wishes to repair their shattered familial bonds; instead, he discovers that he was brought to pilot a giant machine capable of fighting the Angels, Evangelion Unit-01. Forced to battle against wave after wave of mankind's greatest threat, the young boy finds himself caught in the middle of a plan that could affect the future of humanity forever.  [Written by MAL Rewrite]",Death and Rebirth is a highly condensed re-edit of the series (Death) plus the first half of The End of Evangelion (Rebirth).,True,
32,"Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni",Neon Genesis Evangelion: The End of Evangelion,"新世紀エヴァンゲリオン劇場版 Air / まごころを, 君に",Shinseiki Evangelion Gekijouban: The End of Evangelion|EoE,https://myanimelist.net/anime/32/Shinseiki_Evangelion_Movie__Air_Magokoro_wo_Kimi_ni,https://cdn.myanimelist.net/images/anime/1404/98182.jpg,Movie,Original,1.0,Finished Airing,False,1997-07-19,,"Jul 19, 1997",1 hr 26 min,R+ - Mild Nudity,8.57,698190.0,126.0,178,1045238,32607,,,,,Gainax|Production I.G,TV Tokyo|Toei Animation|Starchild Records|Kadokawa Shoten|Movic|Sega|TV Tokyo Music|King Records|Audio Tanaka,GKIDS|Manga Entertainment,Avant Garde|Drama|Sci-Fi|Suspense,Mecha|Psychological,,,,"Shinji Ikari is left emotionally comatose after the death of a dear friend. With his son mentally unable to pilot the humanoid robot Evangelion Unit-01, Gendou Ikari's NERV races against the shadow organization SEELE to see who can enact their ultimate plan first. SEELE desires to create a godlike being by fusing their own souls into an Evangelion unit, while Gendou wishes to revert all of humanity into one primordial being so that he can be reunited with Yui, his deceased wife.  SEELE unleashes its military forces in a lethal invasion of NERV headquarters. As SEELE's forces cut down NERV's scientists and security personnel, Asuka Langley Souryuu pilots Evangelion Unit-02 in a desperate last stand against SEELE's heaviest weaponry.  The battle rages on, and a depressed Shinji hides deep within NERV's headquarters. With the fate of the world resting in Shinji's hands, Captain Misato Katsuragi hunts for the teenage boy as society crumbles around them.  [Written by MAL Rewrite]","Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni is an alternate version of the series ending, which either supplements or replaces episodes 25 and 26, depending on how they are viewed. The movie was awarded the Animage Anime Grand Prix prize for 1997, the Japan Academy Prize for Biggest Public Sensation of the Year, and Special Audience Choice Award by the 1997 Animation Kobe.",True,
33,Kenpuu Denki Berserk,Berserk,剣風伝奇ベルセルク,Berserk: The Chronicles of Wind Blades|Sword-Wind Chronicle Berserk,https://myanimelist.net/anime/33/Kenpuu_Denki_Berserk,https://cdn.myanimelist.net/images/anime/1384/119988.jpg,TV,Manga,25.0,Finished Airing,False,1997-10-08,1998-04-01,"Oct 8, 1997 to Apr 1, 1998",23 min per ep,R+ - Mild Nudity,8.61,414366.0,108.0,303,768930,31789,fall,1997.0,Wednesdays,01:45,OLM,VAP|Hakusensha|Nippon Television Network,Media Blasters|Discotek Media,Action|Adventure|Drama|Fantasy|Horror,Gore|Military|Psychological,Seinen,,,"Guts, a man who will one day be known as the Black Swordsman, is a young traveling mercenary characterized by the large greatsword he carries. He accepts jobs that offer the most money, but he never stays with one group for long—until he encounters the Band of the Falcon. Ambushed after completing a job, Guts crushes many of its members in combat. Griffith, The Band of the Falcon's leader and founder, takes an interest in Guts and duels him. While the others are no match for Guts, Griffith defeats him in one blow.  Incapacitated and taken into the Band of the Falcon's camp to recover, Guts wakes up two days later. He confronts Griffith, and the two duel yet again, only this time with a condition: Guts will join the Band of the Falcon if he loses. Due to his fresh injuries, Guts loses the fight and is inducted by Griffith.  In three years' time, Guts has become one of the Band of the Falcon's commanders. On the battlefield, his combat prowess is second only to Griffith as he takes on large groups of enemies all on his own. With Guts' immense strength and Griffith's leadership, the Band of the Falcon dominate every battle they partake in. But something menacing lurks in the shadows, threatening to change Guts' life forever.  [Written by MAL Rewrite]","Kenpuu Denki Berserk adapts the first 12 volumes and a part of the 13th volume of the manga. While the story remains fairly loyal to the source material, heavy modifications were made to exclude some of the more graphic depictions of violence, as well as characters and other content that could not be covered within the length of the anime’s running time. These changes were approved by the series creator himself. The series was released on DVD by Media Blasters in six volumes from May 28, 2002 to May 27, 2003. The company also released a complete collection on November 16, 2004; it was later remastered by AnimeWorks and published on March 10, 2009. An art book—titled Berserk: Kenpuu Denki - Kanzen Kaiseki-sho—containing sketches and behind-the-scenes information on the anime was published by Hakusensha on December 9, 1998.",True,
43,Koukaku Kidoutai,Ghost in the Shell,GHOST IN THE SHELL（攻殻機動隊）,Ghost in the Shell,https://myanimelist.net/anime/43/Koukaku_Kidoutai,https://cdn.myanimelist.net/images/anime/10/82594.jpg,Movie,Manga,1.0,Finished Airing,False,1995-11-18,,"Nov 18, 1995",1 hr 22 min,R+ - Mild Nudity,8.27,362947.0,355.0,337,706450,14395,,,,,Production I.G,Bandai Visual|Kodansha|Aube,Manga Entertainment,Award Winning|Mystery|Sci-Fi|Suspense,Adult Cast|Detective|Mecha|Psychological,Seinen,,,"In the year 2029, Niihama City has become a technologically advanced metropolis. Due to great improvements in cybernetics, its citizens are able to replace their limbs with robotic parts. The world is now more interconnected than ever before, and the city's Public Security Section 9 is responsible for combating corruption, terrorism, and other dangerous threats following this shift toward globalization.  The strong-willed Major Motoko Kusanagi of Section 9 spearheads a case involving a mysterious hacker known only as the ""Puppet Master,"" who leaves a trail of victims stripped of their memories. Like many in this futuristic world, the Puppet Master's body is almost entirely robotic, giving them incredible power.  As Motoko and her subordinates follow the enigmatic criminal's trail, other parties—including Section 6—start to get involved, forcing her to confront the extremely complicated nature of the case. Pondering about various philosophical questions, such as her own life's meaning, Motoko soon realizes that the one who will provide these answers is none other than the Puppet Master themself.  [Written by MAL Rewrite]","Mamoru Oshii's Ghost in the Shell was the first film to adapt Masamune Shirow's manga of the same name. It heavily condenses the original storyline, reducing the original material's comic relief and sexual content in favor of a more serious tone and changing the setting from Japan to a city modelled after Hong Kong. The artwork within the animated film was produced using an innovative mix of cel animation and digital effects. Ghost in the Shell is one of the world's most famous Japanese animated films, being the first to reach #1 on Billboard magazine's video best-seller list, and also served as a major inspiration for the Wachowskis in their creation of the Matrix movies. A special edition titled Ghost in the Shell: 2.0 was released in 2008, which features scenes reanimated with additional CGI to match the style of the 2004's sequel, Ghost in the Shell: Innocence.",True,
44,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,Samurai X: Trust and Betrayal,るろうに剣心―明治剣客浪漫譚―追憶編,Rurouni Kenshin: Tsuiokuhen|Rurouni Kenshin: Reminiscence,https://myanimelist.net/anime/44/Rurouni_Kenshin__Meiji_Kenkaku_Romantan_-_Tsuioku-hen,https://cdn.myanimelist.net/images/anime/1656/137618.jpg,OVA,Manga,4.0,Finished Airing,False,1999-02-20,1999-09-22,"Feb 20, 1999 to Sep 22, 1999",29 min per ep,R - 17+ (violence & profanity),8.69,144363.0,72.0,962,292825,6453,,,,,Studio Deen,Aniplex,ADV Films|Aniplex of America,Action|Drama|Romance,Adult Cast|Historical|Samurai,Shounen,,,"When mankind's savagery surpasses his fear of death, there is little hope for those who wish to live honest lives. Beneath a full moon, a young boy witnesses the murder of the bandits who had enslaved him, and is then christened with a new name by the man who rescued him. This boy is Shinta, now known as Kenshin Himura, and he is destined to become a swordsman. The softness of his heart does not befit the occupation, but his desire to protect the innocent is absolute.  Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen details the origins of the man who would bear the name of Hitokiri Battousai long before he swore his oath not to kill and before he earned his reputation as an assassin. The young man's heart is divided between justice and corruption, while the fate of a nation rests on his actions.  [Written by MAL Rewrite]",,True,
45,Rurouni Kenshin: Meiji Kenkaku Romantan,Rurouni Kenshin,るろうに剣心 -明治剣客浪漫譚-,Samurai X|Wandering Kenshin: Romantic Tales from the Meiji Era,https://myanimelist.net/anime/45/Rurouni_Kenshin__Meiji_Kenkaku_Romantan,https://cdn.myanimelist.net/images/anime/1346/119505.jpg,TV,Manga,94.0,Finished Airing,False,1996-01-10,1998-09-08,"Jan 10, 1996 to Sep 8, 1998",25 min per ep,PG-13 - Teens 13 or older,8.27,248066.0,356.0,486,525496,10417,winter,1996.0,Wednesdays,19:30,Gallop|Studio Deen,Aniplex|SME Visual Works|Fuji TV,Media Blasters|Aniplex of America,Action|Comedy|Romance,Historical|Samurai,Shounen,,,"In the final years of the Bakumatsu era lived a legendary assassin known as Hitokiri Battousai. Feared as a merciless killer, he was unmatched throughout the country, but mysteriously disappeared at the peak of the Japanese Revolution. It has been ten peaceful years since then, but the very mention of Battousai still strikes terror into the hearts of war veterans.  Unbeknownst to them, Battousai has abandoned his bloodstained lifestyle in an effort to repent for his sins, now living as Kenshin Himura, a wandering swordsman with a cheerful attitude and a strong will. Vowing never to kill again, Kenshin dedicates himself to protecting the weak. One day, he stumbles across Kaoru Kamiya at her kendo dojo, which is being threatened by an impostor claiming to be Battousai. After receiving help from Kenshin, Kaoru allows him to stay at the dojo, and so the former assassin temporarily ceases his travels.  Rurouni Kenshin: Meiji Kenkaku Romantan tells the story of Kenshin as he strives to save those in need of saving. However, as enemies from both past and present begin to emerge, will the reformed killer be able to uphold his new ideals?  [Written by MAL Rewrite]",,True,
